#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363115.1_ASM1936311v1_genomic.fna	JAAICC010000001.1	76917	77122	Escherichia_coli_emrE	1-206/1244	===............	0/0	16.56	87.86	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019363115.1_ASM1936311v1_genomic.fna	JAAICC010000001.1	126374	126904	emrR	1-531/531	===============	0/0	100.00	85.69	card	NC_000913.3:2810770-2811301
/scratch/mnk5428/kenyans/data/GCA_019363115.1_ASM1936311v1_genomic.fna	JAAICC010000001.1	127031	128204	emrA	1-1174/1174	========/======	2/2	99.91	82.30	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019363115.1_ASM1936311v1_genomic.fna	JAAICC010000001.1	128220	129758	emrB	1-1539/1540	===============	0/0	99.94	84.34	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019363115.1_ASM1936311v1_genomic.fna	JAAICC010000001.1	529660	531116	tolC	1-1466/1488	========/======	2/9	97.92	81.65	card	FJ768952:1-1489
/scratch/mnk5428/kenyans/data/GCA_019363115.1_ASM1936311v1_genomic.fna	JAAICC010000001.1	551660	552478	bacA	5-823/823	========/======	2/2	99.39	85.61	card	U00096:3203310-3204132
/scratch/mnk5428/kenyans/data/GCA_019363115.1_ASM1936311v1_genomic.fna	JAAICC010000001.1	565794	567166	patA	1-1373/1380	===============	0/0	99.49	84.19	card	NC_000913.3:3219494-3220874
/scratch/mnk5428/kenyans/data/GCA_019363115.1_ASM1936311v1_genomic.fna	JAAICC010000001.1	734255	735395	acrE	1-1141/1159	===============	0/0	98.45	77.30	card	U00096:3413864-3415022
/scratch/mnk5428/kenyans/data/GCA_019363115.1_ASM1936311v1_genomic.fna	JAAICC010000001.1	735424	738503	acrF	1-3080/3106	========/======	3/6	99.07	79.11	card	U00096:3415033-3418138
/scratch/mnk5428/kenyans/data/GCA_019363115.1_ASM1936311v1_genomic.fna	JAAICC010000002.1	135120	136763	PmrC	1-1644/1645	========/======	2/4	99.82	76.79	card	AP009048:4338625-4340269
