#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000001.1	133663	135035	patA	1-1373/1380	===============	0/0	99.49	84.19	card	NC_000913.3:3219494-3220874
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000001.1	148351	149169	bacA	5-823/823	========/======	2/2	99.39	85.61	card	U00096:3203310-3204132
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000001.1	169718	171174	tolC	1-1466/1488	========/======	2/9	97.92	81.58	card	FJ768952:1-1489
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000001.1	554642	556180	emrB	1-1539/1540	===============	0/0	99.94	84.21	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000001.1	556196	557369	emrA	1-1174/1174	========/======	2/2	99.91	82.38	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000001.1	557496	558026	emrR	1-531/531	===============	0/0	100.00	85.69	card	NC_000913.3:2810770-2811301
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000001.1	607273	607478	Escherichia_coli_emrE	1-206/1244	===............	0/0	16.56	87.86	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000002.1	5372	6095	sdiA	1-724/724	===============	0/0	100.00	100.00	card	NC_003197:2039658-2040381
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000002.1	197885	198299	H-NS	1-415/415	===============	0/0	100.00	88.92	card	NC_002695:1737554-1737968
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000002.1	337784	338222	AAC(6')-Iaa	1-439/439	===============	0/0	100.00	100.00	card	NC_003197:1707358-1707796
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000002.1	448104	448453	marA	1-350/385	==============.	0/0	90.91	89.14	card	NC_007779:1621288-1621672
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000003.1	134887	136530	PmrC	1-1644/1645	========/======	2/4	99.82	76.91	card	AP009048:4338625-4340269
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000003.1	371995	373187	mdtM	17-1209/1234	===============	0/0	96.68	78.46	card	U00096:4567287-4568520
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000003.1	442635	443504	robA	1-870/870	===============	0/0	100.00	76.67	card	JQ727667:1-871
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000003.1	457492	459044	YojI	91-1643/1644	========/======	2/2	94.40	83.33	card	NC_000913.3:1-1645
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000004.1	76490	79621	acrB	1-3132/3150	========/======	2/2	99.40	85.76	card	NC_000913.3:481254-484404
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000004.1	79644	80837	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	83.42	card	NC_000913.3:484426-485620
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000004.1	171253	171607	ramA	21-375/375	===============	0/0	94.67	79.44	card	JQ727668:1-376
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000004.1	298594	299266	kdpE	1-673/678	========/======	2/2	99.12	81.45	card	NC_000913.3:721056-721734
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000005.1	94893	98339	mfd	1-3447/3447	========/======	2/2	99.97	83.00	card	NC_000913.3:1170518-1173965
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000005.1	144964	146173	mdtH	1-1210/1210	========/======	2/6	99.75	78.89	card	U00096:1124118-1125327
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000005.1	154773	155969	mdtG	26-1228/1228	========/======	2/6	97.48	77.06	card	NC_007779:1115841-1117068
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000006.1	173292	174233	PmrF	1-942/970	===============	0/0	97.11	78.98	card	U00096:2367071-2368040
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000007.1	153884	154785	leuO	44-945/945	===============	0/0	95.45	80.27	card	NC_000913.3:84368-85313
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000008.1	55092	56334	mdtA	1-1249/1249	========/======	6/10	99.36	76.18	card	U00096:2154016-2155264
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000008.1	56333	59454	mdtB	1-3122/3124	===============	0/0	99.94	81.29	card	U00096:2155263-2158386
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000008.1	59462	62509	mdtC	7-3054/3079	===============	0/0	98.99	81.59	card	U00096:2158386-2161464
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000008.1	62533	63949	mdtD	1-1417/1417	===============	0/0	100.00	79.11	card	U00096:2161464-2162880
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000008.1	63945	65349	baeS	1-1405/1405	========/======	2/2	99.93	78.88	card	AP009048:2165013-2166417
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000008.1	65345	66066	baeR	1-722/724	===============	0/0	99.72	81.72	card	NC_007779:2166413-2167136
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000009.1	11759	12944	emrD	6-1191/1191	========/======	2/2	99.50	83.40	card	GG749185.1:116813-118004
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000011.1	95033	96491	mdsC	1-1459/1459	===============	0/0	100.00	100.00	card	NC_003197:392419-393877
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000011.1	96507	99675	mdsB	1-3169/3169	===============	0/0	100.00	100.00	card	NC_003197:393893-397061
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000011.1	99671	100877	mdsA	1-1207/1207	===============	0/0	100.00	100.00	card	NC_003197:397057-398263
/scratch/mnk5428/kenyans/data/GCA_019361915.1_ASM1936191v1_genomic.fna	JAAHZX010000011.1	103474	103939	golS	1-466/466	===============	0/0	100.00	100.00	card	NC_003197:400860-401325
