#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000016.1	93977	94083	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000036.1	1	318	aadA1_4	475-792/792	........=======	0/0	40.15	100.00	resfinder	M95287
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000036.1	736	1662	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000037.1	21	128	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000037.1	5530	6012	dfrA14_1	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000037.1	6019	6186	aadA1_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000039.1	5021	5128	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000040.1	20	127	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000041.1	1655	2854	tet(A)_4	1-1200/1200	===============	0/0	100.00	94.92	resfinder	AJ517790
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000042.1	695	1570	blaCTX-M-15_23	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ302097
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000043.1	2791	2897	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000044.1	171	1031	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534
/scratch/mnk5428/kenyans/data/GCA_019363695.1_ASM1936369v1_genomic.fna	JAAIDE010000044.1	2728	2834	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
