#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000025.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000025.1	27344	27450	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000030.1	20	126	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000030.1	1989	2804	sul2_3	1-816/816	===============	0/0	100.00	100.00	resfinder	HQ840942
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000030.1	2865	3668	strA_4	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000030.1	3668	4504	strB_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M96392
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000030.1	5567	5734	aadA1_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000030.1	5751	6224	dfrA1_30	1-474/474	===============	0/0	100.00	100.00	resfinder	JQ690541
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000030.1	6307	7108	aadA1_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000030.1	7526	8452	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000035.1	19	125	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000035.1	3439	4098	catA1_1	1-660/660	===============	0/0	100.00	99.85	resfinder	V00622
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000037.1	2741	2847	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000039.1	648	1508	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000051.1	1	107	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363455.1_ASM1936345v1_genomic.fna	JAAICV010000052.1	687	793	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
