#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	207217	207654	(AGly)Aac6-Iaa	1-438/438	===============	0/0	100.00	100.00	argannot	NC_003197:1707358-1707795
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000003.1	174374	175531	(Bla)AMPH_Ecoli	1-1158/1158	===============	0/0	100.00	80.05	argannot	AP012030:395554-396711
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000003.1	447466	449367	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	83.23	argannot	CP002291:664439-666340
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000025.1	28717	28823	(Phe)CatB4	443-549/549	............===	0/0	19.49	99.06	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000031.1	113	219	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000032.1	3626	3732	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000033.1	742	1335	(Tet)TetR	25-609/651	========/======	2/9	89.86	75.08	argannot	HF545434:53576-54226
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000033.1	1452	2611	(Tet)TetC	1-1160/1191	===============	0/0	97.40	100.00	argannot	EU751612:1-1191
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000033.1	3079	3186	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000035.1	19	125	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000035.1	2599	2705	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
