#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000012.1	171201	171307	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000018.1	21	130	catB4_1	440-549/549	............===	0/0	20.04	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000027.1	350	1004	catA1_1	1-655/660	===============	0/0	99.24	99.85	resfinder	V00622
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000042.1	1	190	aadA1_4	603-792/792	...........====	0/0	23.99	100.00	resfinder	M95287
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000042.1	608	1534	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000043.1	20	127	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000043.1	5529	6011	dfrA14_1	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000043.1	6018	6185	aadA1_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000045.1	5023	5130	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000047.1	1180	2379	tet(A)_4	1-1200/1200	===============	0/0	100.00	94.92	resfinder	AJ517790
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000048.1	1706	2581	blaCTX-M-15_23	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ302097
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000050.1	171	1031	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000050.1	2728	2834	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000051.1	18	566	catB4_1	1-549/549	===============	0/0	100.00	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000051.1	704	1534	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	J02967
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000051.1	1665	2264	aac(6')Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000051.1	2311	2417	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000052.1	85	888	strA_4	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000052.1	888	1724	strB_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M96392
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000053.1	2200	2306	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000058.1	1888	1994	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000060.1	1688	1794	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000061.1	1581	1687	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000063.1	1	791	sul2_3	1-791/816	===============	0/0	96.94	100.00	resfinder	HQ840942
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000064.1	522	1382	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000065.1	1	611	aadA1_1	171-781/972	..===========..	0/0	62.86	100.00	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363775.1_ASM1936377v1_genomic.fna	JAAIDJ010000065.1	694	1167	dfrA1_30	1-474/474	===============	0/0	100.00	100.00	resfinder	JQ690541
