#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000006.1	259048	259159	catB4_1	438-549/549	...........====	0/0	20.40	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000019.1	20	127	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000019.1	14510	14616	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000020.1	20	126	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000020.1	1989	2804	sul2_6	1-816/816	===============	0/0	100.00	100.00	resfinder	FN995456
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000020.1	2865	3668	strA_1	1-804/804	===============	0/0	100.00	100.00	resfinder	M96392
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000020.1	3668	4504	strB_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M96392
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000020.1	7074	7934	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000021.1	9029	9136	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000022.1	18	127	catB4_1	440-549/549	............===	0/0	20.04	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000024.1	4762	4869	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000025.1	18	125	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000025.1	3749	3855	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000027.1	19	125	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000027.1	307	1233	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000027.1	1617	2190	dfrA7_1	1-570/570	========/======	3/4	100.00	98.78	resfinder	AJ419170
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000027.1	2196	2375	aadA1_1	1-187/972	===...../......	3/7	18.52	93.58	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000028.1	1757	2398	catA2_1	1-642/642	===============	0/0	100.00	96.11	resfinder	X53796
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000030.1	19	125	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000041.1	20	126	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000041.1	761	868	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000043.1	1	107	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363855.1_ASM1936385v1_genomic.fna	JAAIDM010000073.1	1	418	blaOXA-1_1	193-610/831	...=========...	0/0	50.30	100.00	resfinder	J02967
