#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000002.1	207506	207943	(AGly)Aac6-Iaa	1-438/438	===============	0/0	100.00	100.00	argannot	NC_003197:1707358-1707795
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000004.1	174595	175752	(Bla)AMPH_Ecoli	1-1158/1158	===============	0/0	100.00	80.05	argannot	AP012030:395554-396711
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000004.1	446060	447961	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	83.23	argannot	CP002291:664439-666340
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000015.1	93935	94041	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000026.1	1861	2676	(Sul)SulII	1-816/816	===============	0/0	100.00	99.63	argannot	EU360945:1617-2432
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000026.1	2737	3540	(AGly)StrA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000026.1	3540	4376	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000026.1	5549	5605	(AGly)Aac3-Ib	1-57/531	==.............	0/0	10.73	100.00	argannot	L06157:555-1085
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000026.1	5623	6096	(Tmt)DfrA1	1-474/474	===============	0/0	100.00	99.79	argannot	JQ794607:474
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000026.1	6179	6980	(AGly)AadA1-pm	30-831/831	===============	0/0	96.51	99.88	argannot	JQ690540:7968-8798
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000026.1	7485	8324	(Sul)SulI	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000026.1	14397	15056	(Phe)CatA1	1-660/660	===============	0/0	100.00	99.85	argannot	V00622:244-903
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000028.1	21	127	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000031.1	649	1509	(Bla)TEM-105	1-861/861	===============	0/0	100.00	99.88	argannot	AF516720:215-1075
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000040.1	1	107	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000041.1	687	793	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019361315.1_ASM1936131v1_genomic.fna	JAAHYU010000054.1	85	399	(Bla)Penicillin_Binding_Protein_Ecoli	1588-1902/1902	............===	0/0	16.56	80.64	argannot	CP002291:664439-666340
