#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000001.1	2602	4350	msbA	1-1749/1749	===============	0/0	100.00	85.08	card	NC_000913.3:966621-968370
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000001.1	123773	124969	mdtG	26-1228/1228	========/======	2/6	97.48	77.06	card	NC_007779:1115841-1117068
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000001.1	133568	134777	mdtH	1-1210/1210	========/======	2/6	99.75	78.98	card	U00096:1124118-1125327
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000001.1	181400	184846	mfd	1-3447/3447	========/======	2/2	99.97	83.00	card	NC_000913.3:1170518-1173965
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000001.1	521065	521414	marA	1-350/385	==============.	0/0	90.91	89.14	card	NC_007779:1621288-1621672
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000001.1	631308	631746	AAC(6')-Iy	1-439/439	===============	0/0	100.00	98.41	card	AF144880:3542-3980
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000002.1	63768	64440	kdpE	1-673/678	========/======	2/2	99.12	81.60	card	NC_000913.3:721056-721734
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000002.1	191631	191985	ramA	21-375/375	===============	0/0	94.67	79.72	card	JQ727668:1-376
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000002.1	283484	284677	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	83.17	card	NC_000913.3:484426-485620
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000002.1	284700	287831	acrB	1-3132/3150	========/======	2/2	99.40	85.64	card	NC_000913.3:481254-484404
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000002.1	415764	416229	golS	1-466/466	===============	0/0	100.00	98.50	card	NC_003197:400860-401325
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000002.1	418826	420032	mdsA	1-1207/1207	===============	0/0	100.00	98.59	card	NC_003197:397057-398263
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000002.1	420028	423196	mdsB	1-3169/3169	===============	0/0	100.00	99.02	card	NC_003197:393893-397061
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000002.1	423212	424670	mdsC	1-1459/1459	===============	0/0	100.00	98.56	card	NC_003197:392419-393877
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000002.1	446523	446727	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	88.29	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000003.1	7899	9355	tolC	1-1466/1488	========/======	2/9	97.92	81.72	card	FJ768952:1-1489
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000003.1	411679	413217	emrB	1-1539/1540	===============	0/0	99.94	84.41	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000003.1	413233	414406	emrA	1-1174/1174	========/======	2/2	99.91	82.55	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019362215.1_ASM1936221v1_genomic.fna	JAAIAK010000003.1	414533	415063	emrR	1-531/531	===============	0/0	100.00	85.88	card	NC_000913.3:2810770-2811301
