#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000006.1	126713	128614	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	83.23	argannot	CP002291:664439-666340
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000007.1	98899	100056	(Bla)AMPH_Ecoli	1-1158/1158	===============	0/0	100.00	80.05	argannot	AP012030:395554-396711
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000013.1	138628	139065	(AGly)Aac6-Iaa	1-438/438	===============	0/0	100.00	100.00	argannot	NC_003197:1707358-1707795
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000016.1	21	127	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000019.1	21	127	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000038.1	1	318	(AGly)AadA1	475-792/792	........=======	0/0	40.15	100.00	argannot	M95287:3320-4111
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000038.1	823	1662	(Sul)SulI	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000039.1	70	126	(AGly)Aac3-Ib	1-57/531	==.............	0/0	10.73	100.00	argannot	L06157:555-1085
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000039.1	143	616	(Tmt)DfrA14	1-474/474	===============	0/0	100.00	100.00	argannot	GU726917:72-545
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000039.1	6018	6125	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000041.1	20	127	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000043.1	1180	2476	(Tet)TetA	1-1275/1275	========/======	1/22	100.00	93.29	argannot	JX424423:94438-95712
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000043.1	2507	3148	(Tet)TetR	1-651/651	========/======	1/9	98.62	93.09	argannot	HF545434:53576-54226
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000044.1	471	1346	(Bla)CTX-M-15	1-876/876	===============	0/0	100.00	100.00	argannot	JQ686199:261-1136
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000045.1	20	126	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000046.1	21	127	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000046.1	1824	2684	(AGly)Aac3-IIa	1-861/861	===============	0/0	100.00	99.77	argannot	X51534:91-951
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000048.1	1	791	(Sul)SulII	1-791/816	===============	0/0	96.94	99.75	argannot	EU360945:1617-2432
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000048.1	2654	2760	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000050.1	20	568	(Phe)CatB4	1-549/549	===============	0/0	100.00	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000050.1	706	1536	(Bla)OXA-1	1-831/831	===============	0/0	100.00	100.00	argannot	JQ682867:1-831
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000050.1	1667	2254	(AGly)Ant3''Ih-Aac6-IId	805-1392/1392	........=======	0/0	42.24	99.49	argannot	AF453998:3555-4946
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000050.1	2313	2419	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000051.1	700	1536	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000051.1	1536	2339	(AGly)StrA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000052.1	2200	2306	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000055.1	20	126	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000058.1	522	1382	(Bla)TEM-105	1-861/861	===============	0/0	100.00	99.88	argannot	AF516720:215-1075
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000059.1	1	655	(Phe)CatA1	1-655/660	===============	0/0	99.24	99.85	argannot	V00622:244-903
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000063.1	1068	1124	(AGly)Aac3-Ib	1-57/531	==.............	0/0	10.73	100.00	argannot	L06157:555-1085
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000065.1	951	1082	(Phe)CatA1	529-660/660	............===	0/0	20.00	99.24	argannot	V00622:244-903
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000068.1	68	124	(AGly)Aac3-Ib	1-57/531	==.............	0/0	10.73	100.00	argannot	L06157:555-1085
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000068.1	142	615	(Tmt)DfrA1	1-474/474	===============	0/0	100.00	99.79	argannot	JQ794607:474
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000068.1	698	847	(AGly)AadA1-pm	30-179/831	====...........	0/0	18.05	100.00	argannot	JQ690540:7968-8798
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000069.1	653	759	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000075.1	1	588	(AGly)AadA1-pm	53-640/831	============...	0/0	70.76	100.00	argannot	JQ690540:7968-8798
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000095.1	251	366	(Phe)CatB4	434-549/549	...........====	0/0	21.13	97.41	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000101.1	233	317	(AGly)StrB	753-837/837	.............==	0/0	10.16	100.00	argannot	FJ474091:264-1100
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000103.1	1	293	(Sul)SulII	32-324/816	======.........	0/0	35.91	100.00	argannot	EU360945:1617-2432
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000106.1	1	160	(AGly)AadA1-pm	20-179/831	====...........	0/0	19.25	99.38	argannot	JQ690540:7968-8798
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000106.1	147	203	(AGly)Aac3-Ib	1-57/531	==.............	0/0	10.73	100.00	argannot	L06157:555-1085
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000116.1	1	255	(AGly)AadA1-pm	514-768/831	.........=====.	0/0	30.69	100.00	argannot	JQ690540:7968-8798
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000118.1	104	255	(Sul)SulII	665-816/816	............===	0/0	18.63	100.00	argannot	EU360945:1617-2432
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000120.1	1	152	(Sul)SulII	665-816/816	............===	0/0	18.63	99.34	argannot	EU360945:1617-2432
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000133.1	125	251	(Phe)CatA1	529-655/660	............===	0/0	19.24	99.21	argannot	V00622:244-903
