#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000001.1	3606	5064	mdsC	1-1459/1459	===============	0/0	100.00	100.00	card	NC_003197:392419-393877
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000001.1	5080	8248	mdsB	1-3169/3169	===============	0/0	100.00	100.00	card	NC_003197:393893-397061
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000001.1	8244	9450	mdsA	1-1207/1207	===============	0/0	100.00	100.00	card	NC_003197:397057-398263
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000001.1	12047	12512	golS	1-466/466	===============	0/0	100.00	99.78	card	NC_003197:400860-401325
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000001.1	140454	143585	acrB	1-3132/3150	========/======	2/2	99.40	85.76	card	NC_000913.3:481254-484404
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000001.1	143608	144801	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	83.42	card	NC_000913.3:484426-485620
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000001.1	250507	250861	ramA	21-375/375	===============	0/0	94.67	79.44	card	JQ727668:1-376
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000002.1	67224	68416	mdtM	17-1209/1234	===============	0/0	96.68	78.37	card	U00096:4567287-4568520
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000002.1	137929	138798	robA	1-870/870	===============	0/0	100.00	76.67	card	JQ727667:1-871
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000002.1	152885	154437	YojI	91-1643/1644	========/======	2/2	94.40	83.27	card	NC_000913.3:1-1645
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000005.1	11703	12888	emrD	6-1191/1191	========/======	2/2	99.50	83.40	card	GG749185.1:116813-118004
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000006.1	113568	115211	PmrC	1-1644/1645	========/======	2/4	99.82	76.97	card	AP009048:4338625-4340269
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000007.1	1806	2011	Escherichia_coli_emrE	1-206/1244	===............	0/0	16.56	87.86	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000007.1	51485	52015	emrR	1-531/531	===============	0/0	100.00	85.69	card	NC_000913.3:2810770-2811301
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000007.1	52142	53315	emrA	1-1174/1174	========/======	2/2	99.91	82.38	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000007.1	53331	54869	emrB	1-1539/1540	===============	0/0	99.94	84.21	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000008.1	51578	52519	PmrF	1-942/970	===============	0/0	97.11	78.98	card	U00096:2367071-2368040
/scratch/mnk5428/kenyans/data/GCA_019362035.1_ASM1936203v1_genomic.fna	JAAIEV010000010.1	81361	82728	cpxA	8-1375/1375	===============	0/0	99.49	85.09	card	NC_002695:4903562-4904936
