#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000001.1	75995	77367	patA	1-1373/1380	===============	0/0	99.49	84.12	card	NC_000913.3:3219494-3220874
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000001.1	90685	91503	bacA	5-823/823	========/======	2/2	99.39	85.98	card	U00096:3203310-3204132
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000001.1	112049	113505	tolC	1-1466/1488	========/======	2/9	97.92	81.65	card	FJ768952:1-1489
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000001.1	524795	526333	emrB	1-1539/1540	===============	0/0	99.94	84.21	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000001.1	526349	527522	emrA	1-1174/1174	========/======	2/2	99.91	82.38	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000001.1	527649	528179	emrR	1-531/531	===============	0/0	100.00	85.88	card	NC_000913.3:2810770-2811301
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000002.1	243562	243911	marA	1-350/385	==============.	0/0	90.91	89.14	card	NC_007779:1621288-1621672
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000002.1	355304	355742	AAC(6')-Iy	1-439/439	===============	0/0	100.00	98.86	card	AF144880:3542-3980
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000002.1	495221	495635	H-NS	1-415/415	===============	0/0	100.00	89.16	card	NC_002695:1737554-1737968
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000003.1	112582	113303	baeR	1-722/724	===============	0/0	99.72	81.86	card	NC_007779:2166413-2167136
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000003.1	113299	114703	baeS	1-1405/1405	========/======	4/6	99.79	79.19	card	AP009048:2165013-2166417
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000003.1	114699	116115	mdtD	1-1417/1417	===============	0/0	100.00	79.04	card	U00096:2161464-2162880
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000003.1	116139	119186	mdtC	7-3054/3079	===============	0/0	98.99	81.46	card	U00096:2158386-2161464
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000003.1	119194	122315	mdtB	1-3122/3124	===============	0/0	99.94	81.20	card	U00096:2155263-2158386
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000003.1	122314	123556	mdtA	1-1249/1249	========/======	6/10	99.36	76.42	card	U00096:2154016-2155264
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000003.1	169886	171053	PmrE	1-1168/1168	========/======	4/4	99.83	76.67	card	U00096:2098447-2099614
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000003.1	233226	234650	mdtK	1-1425/1425	===============	0/0	100.00	98.95	card	CP014358.1:2161326-2162751
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000003.1	287907	288630	sdiA	1-724/724	===============	0/0	100.00	99.03	card	NC_003197:2039658-2040381
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000004.1	154728	157842	acrD	1-3115/3115	========/======	2/2	99.97	82.00	card	NC_007779:2586251-2589365
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000004.1	343614	344555	PmrF	1-942/970	===============	0/0	97.11	79.09	card	U00096:2367071-2368040
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000005.1	6755	7940	emrD	6-1191/1191	========/======	2/2	99.50	83.40	card	GG749185.1:116813-118004
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000006.1	152776	153972	mdtG	26-1228/1228	========/======	2/6	97.48	76.97	card	NC_007779:1115841-1117068
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000006.1	162570	163779	mdtH	1-1210/1210	========/======	2/6	99.75	79.14	card	U00096:1124118-1125327
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000006.1	210391	213837	mfd	1-3447/3447	========/======	2/2	99.97	83.18	card	NC_000913.3:1170518-1173965
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000007.1	107487	108159	kdpE	1-673/678	========/======	2/2	99.12	81.45	card	NC_000913.3:721056-721734
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000007.1	234700	235054	ramA	21-375/375	===============	0/0	94.67	79.72	card	JQ727668:1-376
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000008.1	62067	63259	mdtM	17-1209/1234	===============	0/0	96.68	78.62	card	U00096:4567287-4568520
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000008.1	114224	115093	robA	1-870/870	===============	0/0	100.00	76.67	card	JQ727667:1-871
/scratch/mnk5428/kenyans/data/GCA_019362815.1_ASM1936281v1_genomic.fna	JAAIBL010000008.1	129081	130633	YojI	91-1643/1644	========/======	2/2	94.40	83.01	card	NC_000913.3:1-1645
