#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000001.1	162165	163066	leuO	44-945/945	===============	0/0	95.45	79.93	card	NC_000913.3:84368-85313
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000001.1	290226	291793	YojI	91-1643/1644	========/======	4/17	94.40	82.60	card	NC_000913.3:1-1645
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000001.1	305781	306650	robA	1-870/870	===============	0/0	100.00	76.78	card	JQ727667:1-871
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000001.1	364788	365980	mdtM	17-1209/1234	===============	0/0	96.68	78.37	card	U00096:4567287-4568520
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000001.1	396663	396867	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	85.85	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000001.1	438239	438469	vgaC	1-231/231	===============	0/0	100.00	75.76	card	KU302801:102200-102431
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000001.1	582738	584381	PmrC	1-1644/1645	========/======	2/4	99.82	76.73	card	AP009048:4338625-4340269
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000002.1	96644	97174	emrR	1-531/531	===============	0/0	100.00	85.69	card	NC_000913.3:2810770-2811301
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000002.1	97301	98474	emrA	1-1174/1174	========/======	2/2	99.91	82.47	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000002.1	98490	100028	emrB	1-1539/1540	===============	0/0	99.94	84.34	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000002.1	476077	477533	tolC	1-1466/1488	========/======	2/9	97.92	81.45	card	FJ768952:1-1489
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000003.1	43519	44152	CRP	1-634/634	===============	0/0	100.00	88.17	card	AP009048:4153664-4154297
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000003.1	398710	399895	emrD	6-1191/1191	========/======	2/2	99.50	83.49	card	GG749185.1:116813-118004
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000004.1	200706	201055	marA	1-350/385	==============.	0/0	90.91	89.14	card	NC_007779:1621288-1621672
/scratch/mnk5428/kenyans/data/GCA_019364435.1_ASM1936443v1_genomic.fna	JAAIEO010000004.1	305793	306231	AAC(6')-Iaa	1-439/439	===============	0/0	100.00	99.32	card	NC_003197:1707358-1707796
