#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362885.1_ASM1936288v1_genomic.fna	JAAIBS010000001.1	73332	73536	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	87.81	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019362885.1_ASM1936288v1_genomic.fna	JAAIBS010000001.1	95653	97111	mdsC	1-1459/1459	===============	0/0	100.00	98.70	card	NC_003197:392419-393877
/scratch/mnk5428/kenyans/data/GCA_019362885.1_ASM1936288v1_genomic.fna	JAAIBS010000001.1	97127	100295	mdsB	1-3169/3169	===============	0/0	100.00	99.34	card	NC_003197:393893-397061
/scratch/mnk5428/kenyans/data/GCA_019362885.1_ASM1936288v1_genomic.fna	JAAIBS010000001.1	100291	101497	mdsA	1-1207/1207	===============	0/0	100.00	98.59	card	NC_003197:397057-398263
/scratch/mnk5428/kenyans/data/GCA_019362885.1_ASM1936288v1_genomic.fna	JAAIBS010000001.1	104094	104559	golS	1-466/466	===============	0/0	100.00	99.78	card	NC_003197:400860-401325
/scratch/mnk5428/kenyans/data/GCA_019362885.1_ASM1936288v1_genomic.fna	JAAIBS010000001.1	232487	235618	acrB	1-3132/3150	========/======	2/2	99.40	85.76	card	NC_000913.3:481254-484404
/scratch/mnk5428/kenyans/data/GCA_019362885.1_ASM1936288v1_genomic.fna	JAAIBS010000001.1	235641	236834	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	83.00	card	NC_000913.3:484426-485620
/scratch/mnk5428/kenyans/data/GCA_019362885.1_ASM1936288v1_genomic.fna	JAAIBS010000001.1	342206	342560	ramA	21-375/375	===============	0/0	94.67	79.44	card	JQ727668:1-376
/scratch/mnk5428/kenyans/data/GCA_019362885.1_ASM1936288v1_genomic.fna	JAAIBS010000001.1	469538	470210	kdpE	1-673/678	========/======	2/2	99.12	81.45	card	NC_000913.3:721056-721734
/scratch/mnk5428/kenyans/data/GCA_019362885.1_ASM1936288v1_genomic.fna	JAAIBS010000001.1	641437	642655	mdfA	1-1219/1233	===============	0/0	98.86	78.51	card	JQ394987:1-1234
/scratch/mnk5428/kenyans/data/GCA_019362885.1_ASM1936288v1_genomic.fna	JAAIBS010000001.1	681536	681682	macB	1573-1719/1935	............==.	0/0	7.60	78.23	card	AY768532:1-1936
