#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000002.1	62375	64276	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	83.23	argannot	CP002291:664439-666340
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000002.1	334584	335741	(Bla)AMPH_Ecoli	1-1158/1158	===============	0/0	100.00	80.05	argannot	AP012030:395554-396711
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000009.1	138628	139065	(AGly)Aac6-Iaa	1-438/438	===============	0/0	100.00	100.00	argannot	NC_003197:1707358-1707795
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000015.1	21	127	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000034.1	350	1004	(Phe)CatA1	1-655/660	===============	0/0	99.24	99.85	argannot	V00622:244-903
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000043.1	505	1344	(Sul)SulI	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000044.1	21	128	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000044.1	5530	6003	(Tmt)DfrA14	1-474/474	===============	0/0	100.00	100.00	argannot	GU726917:72-545
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000044.1	6020	6076	(AGly)Aac3-Ib	1-57/531	==.............	0/0	10.73	100.00	argannot	L06157:555-1085
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000046.1	5021	5128	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000047.1	20	127	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000048.1	1180	2476	(Tet)TetA	1-1275/1275	========/======	1/22	100.00	93.29	argannot	JX424423:94438-95712
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000048.1	2507	3148	(Tet)TetR	1-651/651	========/======	1/9	98.62	93.09	argannot	HF545434:53576-54226
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000049.1	1706	2581	(Bla)CTX-M-15	1-876/876	===============	0/0	100.00	100.00	argannot	JQ686199:261-1136
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000050.1	20	126	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000051.1	171	1031	(AGly)Aac3-IIa	1-861/861	===============	0/0	100.00	99.77	argannot	X51534:91-951
/scratch/mnk5428/kenyans/data/GCA_019363635.1_ASM1936363v1_genomic.fna	JAAIDC010000051.1	2728	2834	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
