#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000001.1	63259	63931	kdpE	1-673/678	========/======	2/2	99.12	81.45	card	NC_000913.3:721056-721734
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000001.1	190919	191273	ramA	21-375/375	===============	0/0	94.67	79.44	card	JQ727668:1-376
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000001.1	294960	296153	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	83.42	card	NC_000913.3:484426-485620
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000001.1	296176	299307	acrB	1-3132/3150	========/======	2/2	99.40	85.76	card	NC_000913.3:481254-484404
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000001.1	427248	427713	golS	1-466/466	===============	0/0	100.00	100.00	card	NC_003197:400860-401325
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000001.1	430310	431516	mdsA	1-1207/1207	===============	0/0	100.00	100.00	card	NC_003197:397057-398263
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000001.1	431512	434680	mdsB	1-3169/3169	===============	0/0	100.00	100.00	card	NC_003197:393893-397061
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000001.1	434696	436154	mdsC	1-1459/1459	===============	0/0	100.00	100.00	card	NC_003197:392419-393877
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000001.1	459273	459477	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	87.81	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000002.1	34155	34685	emrR	1-531/531	===============	0/0	100.00	85.69	card	NC_000913.3:2810770-2811301
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000002.1	34812	35985	emrA	1-1174/1174	========/======	2/2	99.91	82.38	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000002.1	36001	37539	emrB	1-1539/1540	===============	0/0	99.94	84.15	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019362395.1_ASM1936239v1_genomic.fna	JAAIAT010000002.1	419858	421314	tolC	1-1466/1488	========/======	2/9	97.92	81.65	card	FJ768952:1-1489
