#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000001.1	291224	291661	(AGly)Aac6-Iy	1-438/438	===============	0/0	100.00	96.80	argannot	AF144880:3452-3979
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000006.1	21	132	(Phe)CatB4	438-549/549	...........====	0/0	20.40	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000006.1	252200	253357	(Bla)AMPH_Ecoli	1-1158/1158	===============	0/0	100.00	80.05	argannot	AP012030:395554-396711
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000007.1	215141	215256	(Phe)CatB4	434-549/549	...........====	0/0	21.13	97.41	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000018.1	21	127	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000020.1	62549	64450	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	83.49	argannot	CP002291:664439-666340
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000030.1	20	127	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000031.1	19	126	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000032.1	19	126	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000032.1	829	1479	(Tet)TetR	1-651/651	===============	0/0	100.00	100.00	argannot	HF545434:53576-54226
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000032.1	1510	2784	(Tet)TetA	1-1275/1275	===============	0/0	100.00	100.00	argannot	JX424423:94438-95712
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000032.1	7845	7951	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000034.1	127	545	(Bla)TEM-105	443-861/861	.......========	0/0	48.66	100.00	argannot	AF516720:215-1075
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000034.1	3115	3951	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000034.1	3951	4754	(AGly)StrA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000034.1	4815	5630	(Sul)SulII	1-816/816	===============	0/0	100.00	99.75	argannot	EU360945:1617-2432
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000034.1	7493	7599	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000037.1	4762	4869	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000038.1	20	126	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000038.1	4381	4487	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000039.1	18	124	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000039.1	306	1145	(Sul)SulI	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000039.1	1716	2189	(Tmt)dhfr7	1-474/474	===============	0/0	100.00	100.00	argannot	X58425:594-1067
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000039.1	2207	2264	(AGly)Aac3-Ib	1-58/531	==.............	0/0	10.92	100.00	argannot	L06157:555-1085
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000039.1	4058	4166	(Phe)CatB4	441-549/549	............===	0/0	19.85	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000040.1	792	1433	(Phe)CatA2	1-642/642	===============	0/0	100.00	96.11	argannot	X53796:187-903
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000041.1	2268	2721	(Bla)TEM-215	1-454/861	========.......	0/0	52.73	99.78	argannot	KP050492:1-861
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000041.1	2717	2824	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000043.1	2412	2518	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000084.1	271	377	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000088.1	19	130	(Phe)CatB4	438-549/549	...........====	0/0	20.40	99.11	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000102.1	13	124	(Phe)CatB4	438-549/549	...........====	0/0	20.40	99.11	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019363975.1_ASM1936397v1_genomic.fna	JAAIDQ010000103.1	19	125	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
