#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000001.1	78672	80044	patA	1-1373/1380	===============	0/0	99.49	84.12	card	NC_000913.3:3219494-3220874
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000001.1	93360	94178	bacA	5-823/823	========/======	2/2	99.39	85.61	card	U00096:3203310-3204132
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000001.1	114727	116183	tolC	1-1466/1488	========/======	2/9	97.92	81.65	card	FJ768952:1-1489
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000001.1	497513	499051	emrB	1-1539/1540	===============	0/0	99.94	84.21	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000001.1	499067	500240	emrA	1-1174/1174	========/======	2/2	99.91	82.38	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000001.1	500367	500897	emrR	1-531/531	===============	0/0	100.00	85.69	card	NC_000913.3:2810770-2811301
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000001.1	550132	550337	Escherichia_coli_emrE	1-206/1244	===............	0/0	16.56	87.86	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000002.1	67606	68020	H-NS	1-415/415	===============	0/0	100.00	88.92	card	NC_002695:1737554-1737968
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000002.1	207487	207925	AAC(6')-Iaa	1-439/439	===============	0/0	100.00	100.00	card	NC_003197:1707358-1707796
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000002.1	317806	318155	marA	1-350/385	==============.	0/0	90.91	89.14	card	NC_007779:1621288-1621672
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000003.1	114730	114934	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	87.81	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000003.1	138053	139511	mdsC	1-1459/1459	===============	0/0	100.00	100.00	card	NC_003197:392419-393877
/scratch/mnk5428/kenyans/data/GCA_019361955.1_ASM1936195v1_genomic.fna	JAAHZZ010000003.1	139527	142695	mdsB	1-3169/3169	===============	0/0	100.00	100.00	card	NC_003197:393893-397061
