#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000001.1	131984	133440	tolC	1-1466/1488	========/======	2/9	97.92	81.51	card	FJ768952:1-1489
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000001.1	153984	154802	bacA	5-823/823	========/======	2/2	99.39	85.61	card	U00096:3203310-3204132
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000001.1	168120	169492	patA	1-1373/1380	===============	0/0	99.49	84.12	card	NC_000913.3:3219494-3220874
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000001.1	281394	281540	macB	1573-1719/1935	............==.	0/0	7.60	78.91	card	AY768532:1-1936
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000001.1	320428	321646	mdfA	1-1219/1233	===============	0/0	98.86	78.83	card	JQ394987:1-1234
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000002.1	110195	110609	H-NS	1-415/415	===============	0/0	100.00	88.19	card	NC_002695:1737554-1737968
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000002.1	296794	297517	sdiA	1-724/724	===============	0/0	100.00	99.03	card	NC_003197:2039658-2040381
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000003.1	44977	46401	mdtK	1-1425/1425	===============	0/0	100.00	98.67	card	CP014358.1:2161326-2162751
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000003.1	146286	147453	PmrE	1-1168/1168	========/======	4/4	99.83	76.84	card	U00096:2098447-2099614
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000003.1	202616	203858	mdtA	1-1249/1249	========/======	6/10	99.36	76.02	card	U00096:2154016-2155264
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000003.1	203857	206978	mdtB	1-3122/3124	===============	0/0	99.94	81.36	card	U00096:2155263-2158386
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000003.1	206986	210033	mdtC	7-3054/3079	===============	0/0	98.99	81.59	card	U00096:2158386-2161464
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000003.1	210057	211473	mdtD	1-1417/1417	===============	0/0	100.00	78.90	card	U00096:2161464-2162880
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000003.1	211469	212873	baeS	1-1405/1405	========/======	4/6	99.79	79.19	card	AP009048:2165013-2166417
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000003.1	212869	213590	baeR	1-722/724	===============	0/0	99.72	81.30	card	NC_007779:2166413-2167136
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000004.1	71923	72272	marA	1-350/385	==============.	0/0	90.91	89.14	card	NC_007779:1621288-1621672
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000005.1	62517	64069	YojI	91-1643/1644	========/======	2/2	94.40	83.40	card	NC_000913.3:1-1645
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000005.1	78057	78926	robA	1-870/870	===============	0/0	100.00	77.01	card	JQ727667:1-871
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000005.1	129792	130984	mdtM	17-1209/1234	===============	0/0	96.68	78.29	card	U00096:4567287-4568520
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000006.1	153817	155355	emrB	1-1539/1540	===============	0/0	99.94	84.41	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000006.1	155371	156544	emrA	1-1174/1174	========/======	2/2	99.91	82.55	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000006.1	156671	157201	emrR	1-531/531	===============	0/0	100.00	85.69	card	NC_000913.3:2810770-2811301
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000007.1	51017	51689	kdpE	1-673/678	========/======	2/2	99.12	81.45	card	NC_000913.3:721056-721734
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000007.1	169957	170311	ramA	21-375/375	===============	0/0	94.67	80.28	card	JQ727668:1-376
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000008.1	154919	155820	leuO	44-945/945	===============	0/0	95.45	80.04	card	NC_000913.3:84368-85313
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000009.1	11863	13048	emrD	6-1191/1191	========/======	2/2	99.50	83.49	card	GG749185.1:116813-118004
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000010.1	43462	44095	CRP	1-634/634	===============	0/0	100.00	88.17	card	AP009048:4153664-4154297
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000011.1	79692	80633	PmrF	1-942/970	===============	0/0	97.11	78.66	card	U00096:2367071-2368040
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000012.1	88711	88915	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	86.34	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000012.1	115318	116961	PmrC	1-1644/1645	========/======	2/4	99.82	76.79	card	AP009048:4338625-4340269
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000013.1	15502	17250	msbA	1-1749/1749	===============	0/0	100.00	84.96	card	NC_000913.3:966621-968370
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000014.1	66803	68170	cpxA	8-1375/1375	===============	0/0	99.49	85.09	card	NC_002695:4903562-4904936
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000015.1	63607	63746	Escherichia_coli_emrE	1-140/1244	==.............	0/0	11.25	84.29	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000016.1	73709	74147	AAC(6')-Iy	1-439/439	===============	0/0	100.00	99.09	card	AF144880:3542-3980
