#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000006.1	21	132	catB4_1	438-549/549	...........====	0/0	20.40	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000021.1	20	127	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000021.1	14510	14616	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000022.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000022.1	1990	2805	sul2_6	1-816/816	===============	0/0	100.00	100.00	resfinder	FN995456
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000022.1	2866	3669	strA_1	1-804/804	===============	0/0	100.00	100.00	resfinder	M96392
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000022.1	3669	4505	strB_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M96392
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000022.1	7075	7935	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000022.1	8916	9022	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000023.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000023.1	5188	6387	tet(A)_4	1-1200/1200	===============	0/0	100.00	100.00	resfinder	AJ517790
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000023.1	7846	7953	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000026.1	4761	4868	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000028.1	19	127	catB4_1	441-549/549	............===	0/0	19.85	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000028.1	1811	1990	aadA1_1	1-187/972	===...../......	3/7	18.52	93.58	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000028.1	1996	2569	dfrA7_1	1-570/570	========/======	3/4	100.00	98.78	resfinder	AJ419170
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000028.1	2953	3879	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000028.1	4061	4167	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000029.1	18	125	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000029.1	3749	3855	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000031.1	665	1306	catA2_1	1-642/642	===============	0/0	100.00	96.11	resfinder	X53796
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000032.1	2412	2518	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363365.1_ASM1936336v1_genomic.fna	JAAICO010000044.1	714	820	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
