#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000001.1	78672	80044	patA	1-1373/1380	===============	0/0	99.49	84.12	card	NC_000913.3:3219494-3220874
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000001.1	124541	125359	bacA	5-823/823	========/======	2/2	99.39	85.61	card	U00096:3203310-3204132
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000001.1	145909	147365	tolC	1-1466/1488	========/======	2/9	97.92	81.65	card	FJ768952:1-1489
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000001.1	529684	531222	emrB	1-1539/1540	===============	0/0	99.94	84.15	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000001.1	531238	532411	emrA	1-1174/1174	========/======	2/2	99.91	82.38	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000001.1	532538	533068	emrR	1-531/531	===============	0/0	100.00	85.69	card	NC_000913.3:2810770-2811301
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000002.1	126982	127336	ramA	21-375/375	===============	0/0	94.67	79.44	card	JQ727668:1-376
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000002.1	231023	232216	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	83.42	card	NC_000913.3:484426-485620
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000002.1	232239	235370	acrB	1-3132/3150	========/======	2/2	99.40	85.76	card	NC_000913.3:481254-484404
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000002.1	363311	363776	golS	1-466/466	===============	0/0	100.00	100.00	card	NC_003197:400860-401325
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000002.1	366373	367579	mdsA	1-1207/1207	===============	0/0	100.00	100.00	card	NC_003197:397057-398263
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000002.1	367575	370743	mdsB	1-3169/3169	===============	0/0	100.00	100.00	card	NC_003197:393893-397061
/scratch/mnk5428/kenyans/data/GCA_019363155.1_ASM1936315v1_genomic.fna	JAAICD010000002.1	370759	372217	mdsC	1-1459/1459	===============	0/0	100.00	100.00	card	NC_003197:392419-393877
