#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000017.1	93915	94021	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000027.1	21	128	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000029.1	20	126	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000032.1	1	318	aadA1_4	475-792/792	........=======	0/0	40.15	100.00	resfinder	M95287
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000032.1	736	1662	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000033.1	195	362	aadA1_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000033.1	369	851	dfrA14_1	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000033.1	6253	6360	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000036.1	20	130	catB4_1	439-549/549	...........====	0/0	20.22	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000036.1	4221	4880	catA1_1	1-660/660	===============	0/0	100.00	99.85	resfinder	V00622
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000038.1	233	1069	strB_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M96392
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000038.1	1069	1872	strA_4	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000038.1	1933	2748	sul2_3	1-816/816	===============	0/0	100.00	100.00	resfinder	HQ840942
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000038.1	4611	4717	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000039.1	1655	2854	tet(A)_4	1-1200/1200	===============	0/0	100.00	94.92	resfinder	AJ517790
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000040.1	1706	2581	blaCTX-M-15_23	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ302097
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000041.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000041.1	1824	2684	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000044.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000045.1	19	125	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000045.1	172	771	aac(6')Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000045.1	902	1732	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	J02967
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000045.1	1870	2418	catB4_1	1-549/549	===============	0/0	100.00	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000047.1	662	1522	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000057.1	1	125	aadA1_1	48-175/972	===...../......	1/3	12.86	97.66	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000057.1	142	615	dfrA1_30	1-474/474	===============	0/0	100.00	100.00	resfinder	JQ690541
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000057.1	698	847	aadA1_1	171-320/972	..===..........	0/0	15.43	100.00	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000060.1	1	107	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000064.1	1	588	aadA1_1	194-781/972	..===========..	0/0	60.49	100.00	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000080.1	20	135	catB4_1	434-549/549	...........====	0/0	21.13	97.41	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000090.1	1	272	aadA1_1	46-320/972	=====.../......	1/3	27.98	98.55	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000097.1	1	255	aadA1_1	655-909/972	..........=====	0/0	26.23	100.00	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363905.1_ASM1936390v1_genomic.fna	JAAIDN010000111.1	1	127	catA1_1	529-655/660	............===	0/0	19.24	99.21	resfinder	V00622
