#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000001.1	308156	308505	marA	1-350/385	==============.	0/0	90.91	89.14	card	NC_007779:1621288-1621672
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000001.1	414944	415382	AAC(6')-Iy	1-439/439	===============	0/0	100.00	99.77	card	AF144880:3542-3980
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000001.1	554838	555252	H-NS	1-415/415	===============	0/0	100.00	89.40	card	NC_002695:1737554-1737968
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000001.1	798959	799682	sdiA	1-724/724	===============	0/0	100.00	98.89	card	NC_003197:2039658-2040381
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000001.1	852240	853664	mdtK	1-1425/1425	===============	0/0	100.00	99.02	card	CP014358.1:2161326-2162751
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000001.1	920984	922151	PmrE	1-1168/1168	========/======	4/4	99.83	76.50	card	U00096:2098447-2099614
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000002.1	154441	155342	leuO	44-945/945	===============	0/0	95.45	79.82	card	NC_000913.3:84368-85313
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000002.1	290108	291660	YojI	91-1643/1644	========/======	2/2	94.40	82.95	card	NC_000913.3:1-1645
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000002.1	305647	306516	robA	1-870/870	===============	0/0	100.00	76.67	card	JQ727667:1-871
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000002.1	376743	377935	mdtM	17-1209/1234	===============	0/0	96.68	78.46	card	U00096:4567287-4568520
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000002.1	557788	557992	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	84.88	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000002.1	584616	586259	PmrC	1-1644/1645	========/======	2/4	99.82	76.91	card	AP009048:4338625-4340269
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000003.1	87662	87866	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	88.29	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000003.1	110702	112160	mdsC	1-1459/1459	===============	0/0	100.00	99.52	card	NC_003197:392419-393877
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000003.1	112176	115344	mdsB	1-3169/3169	===============	0/0	100.00	99.59	card	NC_003197:393893-397061
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000003.1	115340	116546	mdsA	1-1207/1207	===============	0/0	100.00	98.84	card	NC_003197:397057-398263
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000003.1	119143	119608	golS	1-466/466	===============	0/0	100.00	99.36	card	NC_003197:400860-401325
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000003.1	247505	250636	acrB	1-3132/3150	========/======	2/2	99.40	85.61	card	NC_000913.3:481254-484404
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000003.1	250659	251852	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	83.08	card	NC_000913.3:484426-485620
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000003.1	357362	357716	ramA	21-375/375	===============	0/0	94.67	79.72	card	JQ727668:1-376
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000004.1	52020	52961	PmrF	1-942/970	===============	0/0	97.11	78.56	card	U00096:2367071-2368040
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000004.1	236172	239286	acrD	1-3115/3115	========/======	2/2	99.97	81.93	card	NC_007779:2586251-2589365
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000005.1	246372	247910	emrB	1-1539/1540	===============	0/0	99.94	84.28	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000005.1	247926	249099	emrA	1-1174/1174	========/======	2/2	99.91	82.30	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019363185.1_ASM1936318v1_genomic.fna	JAAICH010000005.1	249226	249756	emrR	1-531/531	===============	0/0	100.00	85.88	card	NC_000913.3:2810770-2811301
