#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	16784	17980	mdtG	26-1228/1228	========/======	2/6	97.48	76.97	card	NC_007779:1115841-1117068
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	26579	27788	mdtH	1-1210/1210	========/======	2/6	99.75	78.89	card	U00096:1124118-1125327
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	74415	77861	mfd	1-3447/3447	========/======	2/2	99.97	83.00	card	NC_000913.3:1170518-1173965
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	380044	380428	marA	1-385/385	===============	0/0	100.00	87.01	card	NC_007779:1621288-1621672
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	488515	488953	AAC(6')-Iaa	1-439/439	===============	0/0	100.00	100.00	card	NC_003197:1707358-1707796
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	628426	628840	H-NS	1-415/415	===============	0/0	100.00	88.92	card	NC_002695:1737554-1737968
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	829894	830617	sdiA	1-724/724	===============	0/0	100.00	98.20	card	NC_003197:2039658-2040381
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	882973	884397	mdtK	1-1425/1425	===============	0/0	100.00	99.30	card	CP014358.1:2161326-2162751
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	946597	947764	PmrE	1-1168/1168	========/======	4/4	99.83	76.33	card	U00096:2098447-2099614
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	1005661	1006903	mdtA	1-1249/1249	========/======	6/10	99.36	76.34	card	U00096:2154016-2155264
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	1006902	1010023	mdtB	1-3122/3124	===============	0/0	99.94	81.29	card	U00096:2155263-2158386
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	1010031	1013078	mdtC	7-3054/3079	===============	0/0	98.99	81.43	card	U00096:2158386-2161464
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	1013102	1014518	mdtD	1-1417/1417	===============	0/0	100.00	78.97	card	U00096:2161464-2162880
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	1014514	1015918	baeS	1-1405/1405	========/======	4/6	99.79	79.33	card	AP009048:2165013-2166417
/scratch/mnk5428/kenyans/data/GCA_019364275.1_ASM1936427v1_genomic.fna	JAAIEF010000001.1	1015914	1016635	baeR	1-722/724	===============	0/0	99.72	81.58	card	NC_007779:2166413-2167136
