#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	111817	112538	baeR	1-722/724	===============	0/0	99.72	81.16	card	NC_007779:2166413-2167136
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	112534	113938	baeS	1-1405/1405	========/======	4/6	99.79	79.19	card	AP009048:2165013-2166417
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	113934	115350	mdtD	1-1417/1417	===============	0/0	100.00	78.69	card	U00096:2161464-2162880
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	115374	118421	mdtC	7-3054/3079	===============	0/0	98.99	81.36	card	U00096:2158386-2161464
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	118429	121550	mdtB	1-3122/3124	===============	0/0	99.94	81.39	card	U00096:2155263-2158386
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	121549	122791	mdtA	1-1249/1249	========/======	6/10	99.36	76.02	card	U00096:2154016-2155264
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	179127	180294	PmrE	1-1168/1168	========/======	4/4	99.83	76.41	card	U00096:2098447-2099614
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	242469	243893	mdtK	1-1425/1425	===============	0/0	100.00	98.81	card	CP014358.1:2161326-2162751
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	344256	345452	mdtG	26-1228/1228	========/======	2/6	97.48	77.06	card	NC_007779:1115841-1117068
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	354051	355260	mdtH	1-1210/1210	========/======	2/6	99.75	78.98	card	U00096:1124118-1125327
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	401873	405319	mfd	1-3447/3447	========/======	2/2	99.97	82.98	card	NC_000913.3:1170518-1173965
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	709518	709867	marA	1-350/385	==============.	0/0	90.91	89.43	card	NC_007779:1621288-1621672
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	815223	815661	AAC(6')-Iy	1-439/439	===============	0/0	100.00	96.81	card	AF144880:3542-3980
/scratch/mnk5428/kenyans/data/GCA_019363655.1_ASM1936365v1_genomic.fna	JAAIDD010000001.1	972280	972694	H-NS	1-415/415	===============	0/0	100.00	88.92	card	NC_002695:1737554-1737968
