#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000002.1	191529	192404	blaCTX-M-15_23	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ302097
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000016.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000038.1	1596	1763	aadA1_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000038.1	1770	2252	dfrA14_1	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000038.1	7654	7761	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000039.1	5209	6135	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000039.1	6553	6662	aadA1_4	683-792/792	............===	0/0	13.89	100.00	resfinder	M95287
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000041.1	1120	1980	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000041.1	2701	3537	strB_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M96392
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000041.1	3537	4340	strA_4	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000041.1	4401	5216	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	GQ421466
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000042.1	5020	5127	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000044.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000045.1	1180	2379	tet(A)_4	1-1200/1200	===============	0/0	100.00	94.92	resfinder	AJ517790
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000047.1	2791	2897	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000050.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000052.1	19	125	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000052.1	172	771	aac(6')Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000052.1	902	1732	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	J02967
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000052.1	1870	2067	catB3_1	1-198/633	=====..........	0/0	31.28	100.00	resfinder	AJ009818
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000052.1	2065	2172	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000054.1	1879	1985	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000055.1	350	1009	catA1_1	1-660/660	===============	0/0	100.00	99.85	resfinder	V00622
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000064.1	19	125	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019364005.1_ASM1936400v1_genomic.fna	JAAIDR010000109.1	280	386	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
