#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000006.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000022.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000022.1	14510	14617	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000023.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000023.1	1990	2805	sul2_6	1-816/816	===============	0/0	100.00	100.00	resfinder	FN995456
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000023.1	2866	3669	strA_1	1-804/804	===============	0/0	100.00	100.00	resfinder	M96392
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000023.1	3669	4505	strB_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M96392
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000023.1	7075	7935	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000023.1	10310	10417	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000024.1	19	126	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000024.1	1585	2784	tet(A)_4	1-1200/1200	===============	0/0	100.00	100.00	resfinder	AJ517790
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000024.1	7845	7951	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000026.1	6389	6498	catB4_1	440-549/549	............===	0/0	20.04	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000028.1	4762	4869	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000030.1	20	126	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000030.1	308	1234	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000030.1	1618	2191	dfrA7_1	1-570/570	========/======	3/4	100.00	98.78	resfinder	AJ419170
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000030.1	2197	2376	aadA1_1	1-187/972	===...../......	3/7	18.52	93.58	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000030.1	4060	4168	catB4_1	441-549/549	............===	0/0	19.85	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000031.1	20	126	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000031.1	3750	3857	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000034.1	792	1433	catA2_1	1-642/642	===============	0/0	100.00	96.11	resfinder	X53796
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000035.1	2412	2518	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000097.1	130	236	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
