#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000001.1	78672	80044	patA	1-1373/1380	===============	0/0	99.49	84.12	card	NC_000913.3:3219494-3220874
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000001.1	124541	125359	bacA	5-823/823	========/======	2/2	99.39	85.61	card	U00096:3203310-3204132
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000001.1	145909	147365	tolC	1-1466/1488	========/======	2/9	97.92	81.65	card	FJ768952:1-1489
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000001.1	529684	531222	emrB	1-1539/1540	===============	0/0	99.94	84.15	card	U00096:2812616-2814155
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000001.1	531238	532411	emrA	1-1174/1174	========/======	2/2	99.91	82.38	card	AP009048:2810083-2811256
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000001.1	532538	533068	emrR	1-531/531	===============	0/0	100.00	85.69	card	NC_000913.3:2810770-2811301
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000001.1	582315	582520	Escherichia_coli_emrE	1-206/1244	===............	0/0	16.56	87.86	card	Z11877.1:1-1245
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000002.1	67605	68019	H-NS	1-415/415	===============	0/0	100.00	88.92	card	NC_002695:1737554-1737968
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000002.1	207505	207943	AAC(6')-Iaa	1-439/439	===============	0/0	100.00	100.00	card	NC_003197:1707358-1707796
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000002.1	313837	314186	marA	1-350/385	==============.	0/0	90.91	89.14	card	NC_007779:1621288-1621672
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000003.1	126896	127250	ramA	21-375/375	===============	0/0	94.67	79.44	card	JQ727668:1-376
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000003.1	230937	232130	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	83.42	card	NC_000913.3:484426-485620
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000003.1	232153	235284	acrB	1-3132/3150	========/======	2/2	99.40	85.76	card	NC_000913.3:481254-484404
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000003.1	363225	363690	golS	1-466/466	===============	0/0	100.00	100.00	card	NC_003197:400860-401325
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000003.1	366287	367493	mdsA	1-1207/1207	===============	0/0	100.00	100.00	card	NC_003197:397057-398263
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000003.1	367489	370657	mdsB	1-3169/3169	===============	0/0	100.00	100.00	card	NC_003197:393893-397061
/scratch/mnk5428/kenyans/data/GCA_019363565.1_ASM1936356v1_genomic.fna	JAAIDA010000003.1	370673	372131	mdsC	1-1459/1459	===============	0/0	100.00	100.00	card	NC_003197:392419-393877
