#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000015.1	93977	94083	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000038.1	5209	6135	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000038.1	6553	6870	aadA1_4	475-792/792	........=======	0/0	40.15	100.00	resfinder	M95287
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000039.1	195	362	aadA1_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000039.1	369	851	dfrA14_1	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000039.1	6253	6360	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000042.1	20	127	catB4_1	442-549/549	............===	0/0	19.67	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000043.1	21	127	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000044.1	1655	2854	tet(A)_4	1-1200/1200	===============	0/0	100.00	94.92	resfinder	AJ517790
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000045.1	695	1570	blaCTX-M-15_23	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ302097
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000046.1	19	125	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000047.1	104	919	sul2_6	1-816/816	===============	0/0	100.00	100.00	resfinder	FN995456
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000047.1	2782	2888	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
