#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000002.1	62336	64237	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	83.23	argannot	CP002291:664439-666340
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000002.1	334545	335702	(Bla)AMPH_Ecoli	1-1158/1158	===============	0/0	100.00	80.05	argannot	AP012030:395554-396711
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000009.1	138628	139065	(AGly)Aac6-Iaa	1-438/438	===============	0/0	100.00	100.00	argannot	NC_003197:1707358-1707795
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000015.1	93977	94083	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000038.1	5209	6048	(Sul)SulI	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000038.1	6553	6870	(AGly)AadA1	475-792/792	........=======	0/0	40.15	100.00	argannot	M95287:3320-4111
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000039.1	305	361	(AGly)Aac3-Ib	1-57/531	==.............	0/0	10.73	100.00	argannot	L06157:555-1085
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000039.1	378	851	(Tmt)DfrA14	1-474/474	===============	0/0	100.00	100.00	argannot	GU726917:72-545
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000039.1	6253	6360	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
/scratch/mnk5428/kenyans/data/GCA_019362255.1_ASM1936225v1_genomic.fna	JAAIAL010000042.1	20	127	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602
